idShop,distinctOrigins,sku,quantity,formatted_date,displayName,isRecommendation,estimatedDeliveryTimeValue,estimatedDeliveryTimeUnit,shippingMethod,fulfillmentMethod,state,freightCostCurrency,description,deliveryMethodId,isPickupEnable,isSchedulingEnable,descriptionLogistic,deliveryMethodType,deliveryEstimateBusinessDays,originBranchOfficeId,origin,destination,costOfGoods,productCategory,weight,providerShippingCost
idShop_1399,1,sku_277,3,2024-04-22 13:45:06,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,149.97,productCategory_50,1,7.65
idShop_1400,0,sku_276,6,2024-04-22 13:45:13,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,479.4,productCategory_50,0.5,0
idShop_1401,0,sku_276,1,2024-04-22 13:45:21,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,79.9,productCategory_50,1,0
idShop_1402,0,sku_276,6,2024-04-22 13:45:29,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,479.4,productCategory_50,0.5,0
idShop_1403,0,sku_276,6,2024-04-22 13:45:37,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,479.4,productCategory_50,0.5,0
idShop_1404,0,sku_276,6,2024-04-22 13:46:01,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,479.4,productCategory_50,0.5,0
idShop_1405,1,sku_219,1,2024-04-22 13:46:37,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99700252,5.9,productCategory_21,0.340000011026859,8.22
idShop_1405,1,sku_219,1,2024-04-22 13:46:37,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,5.9,productCategory_21,0.340000011026859,7.65
idShop_1405,1,sku_329,1,2024-04-22 13:46:37,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99700252,21.9,productCategory_63, String,8.22
idShop_1405,1,sku_329,1,2024-04-22 13:46:37,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,21.9,productCategory_63, String,7.65
idShop_1406,1,sku_101,2,2024-04-22 13:48:26,displayName_10,isRecommendation_0,3,DAY,shippingMethod_0,fulfillmentMethod_1,state_2,R$,description_10,deliveryMethodId_10,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,3,originBranchOfficeId_17,81330358,91360001,159.8,productCategory_50,0.5,10.74
idShop_1406,1,sku_101,2,2024-04-22 13:48:26,displayName_2,isRecommendation_0,0,DAY,shippingMethod_4,fulfillmentMethod_1,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,0,originBranchOfficeId_17,81330358,81330358,159.8,productCategory_50,0.5,0
idShop_1407,0,sku_101,3,2024-04-22 13:48:32,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,239.7,productCategory_50,0.5,0
idShop_1408,1,sku_276,2,2024-04-22 13:48:38,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,159.8,productCategory_50,1,0
idShop_1408,1,sku_14,2,2024-04-22 13:48:38,displayName_8,isRecommendation_0,4,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_8,deliveryMethodId_8,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_9,deliveryMethodType_0,4,originBranchOfficeId_1,23575450,91360001,159.8,productCategory_50,1,9.42
idShop_1408,1,sku_14,2,2024-04-22 13:48:38,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,159.8,productCategory_50,1,7.65
idShop_1409,1,sku_276,12,2024-04-22 13:48:45,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,958.8,productCategory_50,2,0
idShop_1409,1,sku_210,13,2024-04-22 13:48:45,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,1038.7,productCategory_50,2,0
idShop_1409,1,sku_277,3,2024-04-22 13:48:45,displayName_8,isRecommendation_0,4,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_8,deliveryMethodId_8,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_9,deliveryMethodType_0,4,originBranchOfficeId_1,23575450,91360001,149.97,productCategory_50,2,10.16
idShop_1409,1,sku_277,3,2024-04-22 13:48:45,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,149.97,productCategory_50,2,7.65
idShop_1410,1,sku_276,12,2024-04-22 13:48:58,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,958.8,productCategory_50,2,0
idShop_1410,1,sku_210,13,2024-04-22 13:48:58,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,1038.7,productCategory_50,2,0
idShop_1410,1,sku_277,3,2024-04-22 13:48:58,displayName_8,isRecommendation_0,4,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_8,deliveryMethodId_8,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_9,deliveryMethodType_0,4,originBranchOfficeId_1,23575450,91360001,149.97,productCategory_50,2,10.16
idShop_1410,1,sku_277,3,2024-04-22 13:48:58,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,149.97,productCategory_50,2,7.65
idShop_1411,1,sku_276,12,2024-04-22 13:49:25,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,958.8,productCategory_50,2,0
idShop_1411,1,sku_210,13,2024-04-22 13:49:25,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,1038.7,productCategory_50,2,0
idShop_1411,1,sku_277,3,2024-04-22 13:49:25,displayName_8,isRecommendation_0,4,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_8,deliveryMethodId_8,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_9,deliveryMethodType_0,4,originBranchOfficeId_1,23575450,91360001,149.97,productCategory_50,2,10.16
idShop_1411,1,sku_277,3,2024-04-22 13:49:25,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,149.97,productCategory_50,2,7.65
idShop_1412,1,sku_276,12,2024-04-22 13:49:35,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,958.8,productCategory_50,2,0
idShop_1412,1,sku_210,13,2024-04-22 13:49:35,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,1038.7,productCategory_50,2,0
idShop_1412,1,sku_277,3,2024-04-22 13:49:35,displayName_8,isRecommendation_0,4,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_8,deliveryMethodId_8,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_9,deliveryMethodType_0,4,originBranchOfficeId_1,23575450,91360001,149.97,productCategory_50,2,10.16
idShop_1412,1,sku_277,3,2024-04-22 13:49:35,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,149.97,productCategory_50,2,7.65
idShop_1413,2,sku_322,1,2024-04-22 13:50:29,displayName_5,isRecommendation_0,3,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_5,deliveryMethodId_5,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_6,deliveryMethodType_0,3,originBranchOfficeId_1,23575450,1153000,19.9,productCategory_0,0.6,4.55
idShop_1413,2,sku_322,1,2024-04-22 13:50:29,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,19.9,productCategory_0,0.6,6.1
idShop_1413,2,sku_239,1,2024-04-22 13:50:29,displayName_5,isRecommendation_0,3,DAY,shippingMethod_0,fulfillmentMethod_1,state_2,R$,description_5,deliveryMethodId_5,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,3,originBranchOfficeId_17,81330358,1153000,79.9,productCategory_0,0.6,4.55
idShop_1414,2,sku_322,1,2024-04-22 13:50:29,displayName_5,isRecommendation_0,3,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_5,deliveryMethodId_5,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_6,deliveryMethodType_0,3,originBranchOfficeId_1,23575450,1153000,19.9,productCategory_0,0.6,4.55
idShop_1414,2,sku_322,1,2024-04-22 13:50:29,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,19.9,productCategory_0,0.6,6.1
idShop_1414,2,sku_239,1,2024-04-22 13:50:29,displayName_5,isRecommendation_0,3,DAY,shippingMethod_0,fulfillmentMethod_1,state_2,R$,description_5,deliveryMethodId_5,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,3,originBranchOfficeId_17,81330358,1153000,79.9,productCategory_0,0.6,4.55
idShop_1415,1,sku_322,1,2024-04-22 13:52:02,displayName_5,isRecommendation_0,3,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_5,deliveryMethodId_5,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_6,deliveryMethodType_0,3,originBranchOfficeId_1,23575450,1153000,19.9,productCategory_0,0.3,4.55
idShop_1415,1,sku_322,1,2024-04-22 13:52:02,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,19.9,productCategory_0,0.3,6.1
idShop_1415,1,sku_322,1,2024-04-22 13:52:02,displayName_6,isRecommendation_0,4,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,4,originBranchOfficeId_1,23575450,1153000,19.9,productCategory_0,0.3,5.73
idShop_1416,1,sku_322,1,2024-04-22 13:52:02,displayName_5,isRecommendation_0,3,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_5,deliveryMethodId_5,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_6,deliveryMethodType_0,3,originBranchOfficeId_1,23575450,1153000,19.9,productCategory_0,0.3,4.55
idShop_1416,1,sku_322,1,2024-04-22 13:52:02,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,19.9,productCategory_0,0.3,6.1
idShop_1416,1,sku_322,1,2024-04-22 13:52:02,displayName_6,isRecommendation_0,4,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,4,originBranchOfficeId_1,23575450,1153000,19.9,productCategory_0,0.3,5.73
idShop_1417,0,sku_102,2,2024-04-22 14:04:06,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_17, , ,159.8,productCategory_50,0.5,0
idShop_1418,1,sku_55,1,2024-04-22 14:05:38,displayName_5,isRecommendation_0,3,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_5,deliveryMethodId_5,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_6,deliveryMethodType_0,3,originBranchOfficeId_1,23575450,1454000,99.9,productCategory_36,0.209999993443489,4.55
idShop_1418,1,sku_55,1,2024-04-22 14:05:38,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,99.9,productCategory_36,0.209999993443489,6.1
idShop_1418,1,sku_55,1,2024-04-22 14:05:38,displayName_6,isRecommendation_0,4,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,4,originBranchOfficeId_1,23575450,1454000,99.9,productCategory_36,0.209999993443489,5.73
idShop_1419,1,sku_55,1,2024-04-22 14:06:17,displayName_5,isRecommendation_0,3,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_5,deliveryMethodId_5,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_6,deliveryMethodType_0,3,originBranchOfficeId_1,23575450,1454000,99.9,productCategory_36,0.959999993443489,4.55
idShop_1419,1,sku_55,1,2024-04-22 14:06:17,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,99.9,productCategory_36,0.959999993443489,6.1
idShop_1419,1,sku_55,1,2024-04-22 14:06:17,displayName_6,isRecommendation_0,4,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,4,originBranchOfficeId_1,23575450,1454000,99.9,productCategory_36,0.959999993443489,6.55
idShop_1419,1,sku_59,1,2024-04-22 14:06:17,displayName_5,isRecommendation_0,3,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_5,deliveryMethodId_5,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_6,deliveryMethodType_0,3,originBranchOfficeId_1,23575450,1454000,139.9,productCategory_37, Mochilas,4.55
idShop_1419,1,sku_59,1,2024-04-22 14:06:17,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,139.9,productCategory_37, Mochilas,6.1
idShop_1419,1,sku_59,1,2024-04-22 14:06:17,displayName_6,isRecommendation_0,4,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,4,originBranchOfficeId_1,23575450,1454000,139.9,productCategory_37, Mochilas,6.55
idShop_1420,1,sku_219,1,2024-04-22 14:08:21,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99700252,5.9,productCategory_21,0.340000011026859,8.36
idShop_1420,1,sku_219,1,2024-04-22 14:08:21,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,5.9,productCategory_21,0.340000011026859,7.65
idShop_1420,1,sku_329,2,2024-04-22 14:08:21,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99700252,21.9,productCategory_63, String,8.36
idShop_1420,1,sku_329,2,2024-04-22 14:08:21,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,21.9,productCategory_63, String,7.65
idShop_1421,1,sku_127,1,2024-04-22 14:08:29,displayName_0,isRecommendation_0,4,DAY,shippingMethod_0,fulfillmentMethod_0,state_0,R$,description_0,deliveryMethodId_0,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_0,deliveryMethodType_0,4,originBranchOfficeId_0,3110010,99010040,15.99,productCategory_59,0.011,8.86
idShop_1421,1,sku_127,1,2024-04-22 14:08:29,displayName_3,isRecommendation_0,3,DAY,shippingMethod_1,fulfillmentMethod_0,state_0,R$,description_3,deliveryMethodId_3,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_3,deliveryMethodType_1,3,originBranchOfficeId_0,3110010,99010040,15.99,productCategory_59,0.011,11.66
idShop_1421,1,sku_127,1,2024-04-22 14:08:29,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_0,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_10,0,0,15.99,productCategory_59,0.011,11.89
idShop_1422,1,sku_316,1,2024-04-22 14:09:04,displayName_9,isRecommendation_0,4,DAY,shippingMethod_0,fulfillmentMethod_1,state_2,R$,description_9,deliveryMethodId_9,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,4,originBranchOfficeId_17,81330358,91360001,79.9,productCategory_50,0.5,8.42
idShop_1422,1,sku_316,1,2024-04-22 14:09:04,displayName_2,isRecommendation_0,0,DAY,shippingMethod_4,fulfillmentMethod_1,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,0,originBranchOfficeId_17,81330358,81330358,79.9,productCategory_50,0.5,0
idShop_1423,0,sku_315,2,2024-04-22 14:09:12,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,300,productCategory_50,0.5,0
idShop_1424,1,sku_315,2,2024-04-22 14:09:20,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,300,productCategory_50,1,0
idShop_1424,1,sku_277,1,2024-04-22 14:09:20,displayName_8,isRecommendation_0,4,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_8,deliveryMethodId_8,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_9,deliveryMethodType_0,4,originBranchOfficeId_1,23575450,91360001,49.99,productCategory_50,1,7.16
idShop_1424,1,sku_277,1,2024-04-22 14:09:20,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,49.99,productCategory_50,1,7.65
idShop_1425,1,sku_14,1,2024-04-22 14:10:06,displayName_8,isRecommendation_0,4,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_8,deliveryMethodId_8,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_9,deliveryMethodType_0,4,originBranchOfficeId_1,23575450,91360001,79.9,productCategory_50,0.5,7.3
idShop_1425,1,sku_14,1,2024-04-22 14:10:06,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,79.9,productCategory_50,0.5,7.65
idShop_1426,0,sku_14,2,2024-04-22 14:10:27,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,159.8,productCategory_50,0.5,0
idShop_1427,1,sku_276,2,2024-04-22 14:10:34,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,159.8,productCategory_50,1,0
idShop_1427,1,sku_277,1,2024-04-22 14:10:34,displayName_8,isRecommendation_0,4,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_8,deliveryMethodId_8,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_9,deliveryMethodType_0,4,originBranchOfficeId_1,23575450,91360001,49.99,productCategory_50,1,7.16
idShop_1427,1,sku_277,1,2024-04-22 14:10:34,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,49.99,productCategory_50,1,7.65
idShop_1428,1,sku_277,1,2024-04-22 14:10:42,displayName_8,isRecommendation_0,4,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_8,deliveryMethodId_8,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_9,deliveryMethodType_0,4,originBranchOfficeId_1,23575450,91360001,49.99,productCategory_50,0.5,7.16
idShop_1428,1,sku_277,1,2024-04-22 14:10:42,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,49.99,productCategory_50,0.5,7.65
idShop_1429,1,sku_277,1,2024-04-22 14:10:49,displayName_8,isRecommendation_0,4,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_8,deliveryMethodId_8,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_9,deliveryMethodType_0,4,originBranchOfficeId_1,23575450,91360001,49.99,productCategory_50,0.5,7.16
idShop_1429,1,sku_277,1,2024-04-22 14:10:49,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,49.99,productCategory_50,0.5,7.65
idShop_1430,1,sku_277,1,2024-04-22 14:10:57,displayName_8,isRecommendation_0,4,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_8,deliveryMethodId_8,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_9,deliveryMethodType_0,4,originBranchOfficeId_1,23575450,91360001,49.99,productCategory_50,0.5,7.16
